Token,Lema,POS,Freq,Declinação,Definição
cervis,cervus,NOUN,1,2,"A stag, a deer, Plin. , , , §  sq.: alipedes,Lucr. , : fugax,Hor. C. , , ; Ov. Tr. , , : fugientes,Hor. C. , , : pavidi,Ov. F. , : surgentem in cornua,Verg. A. ,  al.—As a type of fleetness: vincere cervum cursu,Plaut. Poen. , , ."
commissuras,commissura,NOUN,1,1,"In Quint. transf., connection in discourse, Quint. , , ; cf. id. , , ; , , : verborum,id. , , ."
pluteorum,pluteum,NOUN,1,-,Def. não encontrada
materiari,materio,VERB,1,-,"Perf.), ātum, , id., to build of wood (rare but class.): eaque aedificia minime sunt materianda propter incendia,Vitr. , , : aedes male materiatae,of bad wood-work,Cic. Off. , , ."
truncis,trunca,NOUN,1,-,Def. não encontrada
delibratis,delibro,VERB,1,-,"Perf., ātum, āre, . liber, to take off the rind or bark, to peel: arborem,Col. , , : radicem,id. , , : corticem,id. , , ; , , : ramum,Pall. Febr. , . In Lucr. , , the true reading is delibare (q. v.)."
praeacutis,praeo,VERB,1,-,Def. não encontrada
cacuminibus,cacumo,NOUN,1,-,Def. não encontrada
revelli,revillo,VERB,1,-,Def. não encontrada
implicati,implico,VERB,1,-,"To infold, involve, entangle, entwine, inwrap, envelop, encircle, embrace, clasp, grasp (freq. and class.; cf.: irretio, impedio)."
acutissimis,acutio,VERB,1,-,Def. não encontrada
cippos,cippus,NOUN,1,2,"A pale, stake, post, pillar, Lucil. ap. Fest. p. ; and specif."
obliquis,obliquus,ADJ,1,-,"Sidelong, slanting, awry, oblique (freq. and class.; cf.: transversus, imus)."
quincuncem,quincus,NOUN,1,-,Def. não encontrada
fodiebantur,fodio,VERB,1,-,"Trop., to goad, sting, disturb: num exspectas, dum te stimulis fodiam?Cic. Phil. , , ; cf.: cor stimulo foditur,Plaut. Bacch. , , : pungit dolor, vel fodiat sane,Cic. Tusc. , , : pectus in iras,to excite, stir,Sil. , ."
huc,huc,PART,1,-,"To this place, hither, = δεῦρο."
teretes,teretis,ADJ,1,-,Def. não encontrada
praeusti,praeus,NOUN,1,-,Def. não encontrada
digitis,diges,NOUN,1,-,Def. não encontrada
stabiliendi,stabilio,VERB,1,-,"Imperf. stabilibat, Enn. Ann. ), ,  stabilis, to make firm, steadfast, or stable; to fix, stay, establish (class.; esp. in the trop. sense)."
exculcabantur,exculco,VERB,1,-,To tread or beat out (very rare; not in Cic.).
scrobis,scrobus,NOUN,1,-,Def. não encontrada
floris,flos,NOUN,1,3,"A blossom, flower."
lilium,lilium,NOUN,1,2,"Transf., a sort of defence, consisting of several rows of pits, in which stakes were planted, rising only four inches above the surface of the ground, Caes. B. G. , , ."
taleae,talea,NOUN,1,1,"A slender staff, a rod, stick, stake, bar (syn.: virga, stipes)."
hamis,hamus,NOUN,1,2,A hook.
infodiebantur,infodio,VERB,1,-,"in-fŏdĭo, fōdi, fossum,"
disserebantur,dissero,VERB,1,-,"To scatter seed, to sow here and there, to sow (rare): Caeciliana (lactuca) mense Januario recte disseritur,Col. , , : semina in areolas,id. , , ; cf.: res in arcas (olitor),Varr. L. L. , §  Müll.: dissita pars animae per totum corpus,Lucr. , ; cf. id. ib. ; , ."
aequissimas,aequissus,ADJ,1,-,Def. não encontrada
discernere,discerno,VERB,1,-,"V. a., to separate, set apart."
ambivaretis,ambivo,VERB,1,-,Def. não encontrada
aulercis,aulercis,ADP,1,-,Def. não encontrada
brannovicibus,brannovicus,ADJ,1,-,Def. não encontrada
blannoviis,blannovius,ADJ,1,-,Def. não encontrada
eleutetis,elseuto,VERB,1,-,Def. não encontrada
cadurcis,cadurca,NOUN,1,-,Def. não encontrada
gabalis,gabalis,ADJ,1,-,Def. não encontrada
vellaviis,vellavia,NOUN,1,-,Def. não encontrada
parisiis,parus,ADJ,1,2,"A titmouse, tomtit, Auct. Carm. Phil. ."
mediomatricis,mediomatrix,NOUN,1,-,Def. não encontrada
petrocoriis,petrocorius,ADJ,1,-,Def. não encontrada
cenomanis,cenomanum,NOUN,1,-,Def. não encontrada
veliocassis,veliocassus,ADJ,1,-,Def. não encontrada
lexoviis,lexovia,NOUN,1,-,Def. não encontrada
eburovicibus,eburoxicus,ADJ,1,-,Def. não encontrada
rauracis,raurax,NOUN,1,-,Def. não encontrada
curiosolites,curiosolites,ADV,1,-,"A Gallic tribe in Armorica (Gall. Lugdun.), near the mod. Corseult, south of St. Malo, Caes. B. G. , ; acc. Curiosolitas, id. ib. , ; , ; ,  al. —The same called , Plin. , , , § ."
ambibarii,ambibarius,NOUN,1,-,Def. não encontrada
caletes,caletis,ADJ,1,-,Def. não encontrada
gesturos,gesturo,VERB,1,-,Def. não encontrada
immunem,immunis,ADJ,1,-,"Free or exempt from a public service, burāen, or charge (class.; cf.: expers, exsors)."
legesque,legesqum,NOUN,1,-,Def. não encontrada
consensio,consensio,NOUN,1,3,"An agreeing together, agreement, unanimity, common accord (in good prose; most freq. in Cic.)."
incumberent,incumbo,VERB,1,-,"To lay one's self upon, to lean or recline upon a thing (cf. ingruo; class., partic. in the trop. sense)."
coactis,coactus,ADJ,1,-,"cŏactus, a, um, Part. and , v. cogo."
recensebantur,recenso,VERB,1,-,Def. não encontrada
consobrino,consobrinus,NOUN,1,2,"In gen., a relation, cousin, in any degree, Suet. Calig. ; id. Claud. ."
exspectaverant,exssectavto,VERB,1,-,Def. não encontrada
habitus,habitus,NOUN,1,-,"hăbĭtus, a, um, Part. and , from habeo, q. v."
residere,resideo,VERB,1,-,"A. [sedeo], to sit back, remain sitting anywhere (cf. resisto); to remain behind, to remain, rest, linger, tarry, abide, reside (syn. remaneo; class.)."
ista,iste,DET,1,-,In gen.
mollitia,mollitia,NOUN,1,1,"Movableness, pliability, flexibility, suppleness; softness (class.)."
patienter,patienter,ADV,1,-,P. a. fin.
praeterquam,praeterqua,NOUN,1,-,Def. não encontrada
consanguineisque,consanguinesqui,ADJ,1,-,Def. não encontrada
exspoliare,exssolio,VERB,1,-,Def. não encontrada
imbecillitate,imbecillitas,NOUN,1,3,"Weakness, feebleness (class.; cf. infirmitas)."
prosternere,prosterno,VERB,1,-,"To strew in front of, to strew before one; also, to throw to the ground, throw down, overthrow, prostrate (syn.: fundo, profligo, provolvo)."
utimini,utimo,VERB,1,-,Def. não encontrada
teutonumque,teutonumque,ADJ,1,-,Def. não encontrada
subacti,subacio,VERB,1,-,Def. não encontrada
pulcherrimum,pulcher,ADJ,1,-,"Beautiful, beauteous, fair, handsome, in shape and appearance (syn.: speciosus, venustus, formosus)."
aeternam,aeternus,ADJ,1,-,"Of the past: ex aeterno tempore quaeque Nunc etiam superare necessest corpora rebus,from eternity,Lucr. , : motum animorum nullo a principio, sed ex aeterno tempore intellegi convenire,Cic. Fin. , ."
custo,custus,NOUN,1,-,Def. não encontrada
dibus,dibus,NOUN,1,-,Def. não encontrada
postero,postero,ADP,1,-,"To be behind or later, to come after,—Trop., to be inferior to, to want, to come short of, = ὑστερέω (post-class.): cum oliva tota nigrescet, quod speciei merito posteravit, fundendi ubertate compensat, Pall , ."
pedestresque,pedestresquus,ADJ,1,-,Def. não encontrada
abditas,abdisco,VERB,1,-,Def. não encontrada
despectus,despectus,NOUN,1,-,"dēspectus, a, um, Part., from despicio."
proventum,proventum,NOUN,1,-,Def. não encontrada
interiecerant,interiecero,VERB,1,-,Def. não encontrada
ululatu,ululatus,NOUN,1,-,id.
celari,celo,VERB,1,-,"Gen. plur. part. pass. celatum = celatorum, Plaut. Trin. , ,  Ritschl N. cr.) [cf. caligo], to hide something from one, to keep secret, to conceal; constr."
dubia,dubium,ADJ,1,-,Def. não encontrada
maesti,maedeo,VERB,1,-,Def. não encontrada
cratium,cratius,ADJ,1,-,Def. não encontrada
scalarum,scala,NOUN,1,1,"V.infra), f.for scandla, from scando; cf. mala, from mando, mostly plur.: , , a flight of steps or stairs, a staircase; a ladder, scaling-ladder."
harpagonum,harpago,NOUN,1,-,"To rob, plunder (Plautin.): aurum mihi intus harpagatum est,Plaut. Aul. , , ; id. Bacch. , , ; id. Ps. , , ; , , ."
proicere,proiceo,VERB,1,-,Def. não encontrada
librilibus,librel,ADJ,1,-,Def. não encontrada
sudibusque,sudemus,NOUN,1,-,Def. não encontrada
glandibus,glandus,NOUN,1,-,Def. não encontrada
proterrent,proterro,VERB,1,-,Def. não encontrada
tenebris,tenebra,NOUN,1,-,Def. não encontrada
adempto,adimo,VERB,1,-,"To take to one's self from a person or thing, to take away, take any thing from, to deprive of (syn.: demere, eximere, auterre, eripere)."
transfodiebantur,transfodio,VERB,1,-,"trans-fŏdĭo, fōdi, fossum,"
interibant,interibo,VERB,1,-,Def. não encontrada
peritos,peiero,VERB,1,-,Def. não encontrada
circumplecti,circumpleo,VERB,1,-,Def. não encontrada
antistius,antistus,ADJ,1,-,Def. não encontrada
reginus,reginus,NOUN,1,-,Def. não encontrada
rebilus,rebilus,NOUN,1,2,"Surname of the legate C. Caninius, v. h. v."
occulte,occulte,ADV,1,-,"Advv., v. occulo, P. a. fin."
vercassivellaunum,vercassivello,VERB,1,-,Def. não encontrada
longurios,longurius,NOUN,1,2,"A long pole: inter singulas equas a praesepibus intericere longurios,Varr. R. R. , , ; , , : falces praeacutae insertae affixaeque longuriis,Caes. B. G. , ; , ."
musculos,musculus,ADJ,1,2,A little mouse.
perfregerint,perfragor,VERB,1,-,Def. não encontrada
declivitatem,declivitas,NOUN,1,3,"A sloping place, declivity, Caes. B. G. , , ."
coniectus,coniingo,VERB,1,-,Def. não encontrada
occultaverant,occultavio,VERB,1,-,Def. não encontrada
contegit,contigo,VERB,1,-,Def. não encontrada
succumbant,succumbo,VERB,1,-,"To lay or put one's self under any thing; to fall down, lie, or sink down."
paraverant,paravo,VERB,1,-,Def. não encontrada
falcibus,falius,NOUN,1,-,Def. não encontrada
tergo,tergo,NOUN,1,-,"tergo, ĕre, v. tergeo."
accelerat,accelio,VERB,1,-,Def. não encontrada
visis,visis,ADJ,1,-,Def. não encontrada
declivia,declivium,NOUN,1,-,Def. não encontrada
devexa,devedo,VERB,1,-,Def. não encontrada
sedulius,sedulis,ADJ,1,-,Def. não encontrada
vercassivellaunus,vercassivo,VERB,1,-,Def. não encontrada
necessitatium,necessitatium,NOUN,1,-,Def. não encontrada
capita,capita,NOUN,1,-,Def. não encontrada
sempronium,sempronium,NOUN,1,-,Def. não encontrada
rutilum,rutilum,NOUN,1,-,Def. não encontrada
minucium,minucis,ADJ,1,-,Def. não encontrada
reginum,regenum,PROPN,1,-,Def. não encontrada
ambivaretos,ambivaretus,NOUN,1,-,Def. não encontrada
sulpicium,sulpicius,ADJ,1,-,The name of a Roman gens; e. g.
cabilloni,cabillo,NOUN,1,-,Def. não encontrada
matiscone,matiscone,PROPN,1,-,Def. não encontrada
octavvs,octavvs,NOUN,1,-,Def. não encontrada
balbe,balio,VERB,1,-,Def. não encontrada
recusatio,recusatio,NOUN,1,3,"In gen., a declining, refusal."
inertiae,inertia,NOUN,1,1,"Want of art or skill, unskilfulness, ignorance."
deprecationem,deprecatio,NOUN,1,3,"A warding off or averting by prayer; a deprecating, deprecation."
contexui,contexuo,VERB,1,-,Def. não encontrada
imperfectum,imperfectus,ADJ,1,-,"Esp., morally imperfect; plur. as subst. (opp. sapientes): ad imperfectos et mediocres et male sanos hic meus sermo pertinet,Sen. Tranq. , .—Adv.: imperfectē, imperfectly, incompletely: imperfecte atque praepostere syllogismo uti,Gell. , , ."
alexandriae,alexandria,PROPN,1,-,Def. não encontrada
civilis,civilis,ADJ,1,-,Esp.: jus civile.
susceperim,suscepio,VERB,1,-,Def. não encontrada
interposuerim,interponuo,VERB,1,-,Def. não encontrada
operose,operose,ADV,1,-,"ŏpĕrōsē, , v. operosus"
praerepta,praerisco,VERB,1,-,Def. não encontrada
emendate,emendo,VERB,1,-,"ē-mendo, āvi, ātum, , v. a.mendum"
alexandrino,alexandeno,PROPN,1,-,Def. não encontrada
africano,africanus,ADJ,1,-,Def. não encontrada
nimirum,nimo,VERB,1,-,Def. não encontrada
intermisisset,intermito,VERB,1,-,Def. não encontrada
verisimilis,verisimilis,ADJ,1,-,"vērĭsĭmĭlis, vērĭsĭmĭlĭter, and vērĭsĭmĭlĭtūdo, more correctly written separately, vērī sĭmĭlis, etc., v. under verus and similis, etc."
auxili,auxilis,ADJ,1,-,Def. não encontrada
spati,spatus,NOUN,1,-,Def. não encontrada
recusandam,reciso,VERB,1,-,Def. não encontrada
ianuarias,ianuarius,ADJ,1,-,Def. não encontrada
rura,rura,NOUN,1,-,Def. não encontrada
frumentique,frumentique,ADV,1,-,Def. não encontrada
hospitiis,hospitia,NOUN,1,-,Def. não encontrada
brumalibus,brumalis,ADJ,1,-,"brūmālis, e, bruma."
intolerandis,intolo,VERB,1,-,Def. não encontrada
studiosissime,studios,ADV,1,-,Def. não encontrada
permanserant,permanego,VERB,1,-,Def. não encontrada
ducenos,ducenus,ADJ,1,-,Def. não encontrada
sestertios,sestertio,NOUN,1,-,Def. não encontrada
nummum,nummus,NOUN,1,2,"Gen. plur. usu. nummūm, but nummorum, Plaut. Trin. , , ; Cic. Verr. , , , § ; Hor. S. , , , etc.), m. from root νέμω; cf. numerus, a piece of money, a coin, money."
xxxx,xxxx,NOUN,1,-,Def. não encontrada
oppidisque,oppidisquus,ADJ,1,-,Def. não encontrada
acerrimas,acerrimus,ADJ,1,-,Def. não encontrada
cenabo,cenabo,ADP,1,-,Def. não encontrada
tentoriorum,tentorius,ADJ,1,-,"Of or for tents: pelles, tent-skins, Val. ap. Treb. Claud. ."
compegit,compego,VERB,1,-,Def. não encontrada
auxiliarios,auxiliarius,ADJ,1,-,"Bringing help, aiding, auxiliary (less freq. than the preceding): magis consiliarius amicus quam auxiliarius,Plaut. Truc. , , .—In milit. lang."
durissimis,duris,ADJ,1,3,"A Greek author, of Samos, Cic. Att. , , ; Plin. , , , §  al."
difficillimo,difficillis,ADJ,1,-,Def. não encontrada
dissipare,dissipeo,VERB,1,-,Def. não encontrada
conflari,conflaho,VERB,1,-,Def. não encontrada
attributi,attributum,VERB,1,-,Def. não encontrada
impressionem,impressio,NOUN,1,3,"A pressing into, an impressing, impression (class.)."
undecimam,undecima,NOUN,1,-,Def. não encontrada
bellique,beluusque,DET,1,-,Def. não encontrada
functi,fungo,VERB,1,-,Def. não encontrada
miseriore,miserior,ADJ,1,-,Def. não encontrada
inserviendum,inservio,VERB,1,-,"Inservibat,Sil. , ),  and (rarely) a., to be serviceable, to be devoted or attached to, to be submissive to, to serve (syn.: deservio, ministro); with dat., rarely with acc. (class.)."
veterrimas,veterrus,ADJ,1,-,Def. não encontrada
delectaeque,delectaequs,ADJ,1,-,Def. não encontrada
octavo,octavo,ADV,1,-,Def. não encontrada
collatione,collatio,NOUN,1,3,"A bringing together, collecting."
vetustatis,vetustor,VERB,1,-,Def. não encontrada
irent,ero,VERB,1,-,"ēro, v. . aero."
undecima,undecimus,ADJ,1,-,"The eleventh: legio,Liv. , , : annus,Verg. E. , : dies,Plin. , , , § ."
depoposcissent,depoposceo,VERB,1,-,Def. não encontrada
gradu,gradus,NOUN,1,-,"Gen. sing. graduis, Varr. ap. Non. , ; dat. gradu, Lucil. ap. Fest. s. v. remeligines, p.  Müll.), m. kindr. with Sanscr. kram, to go; v. gradior, a step, pace (cf.: gressus, passus, incessus)."
exspectatione,exssectatio,NOUN,1,-,Def. não encontrada
optaverat,optaveo,VERB,1,-,Def. não encontrada
loriculam,loriculum,NOUN,1,-,Def. não encontrada
constratisque,constrato,VERB,1,-,Def. não encontrada
viminea,vimineus,ADJ,1,-,"Made of osiers, of wicker-work: tegumenta,Caes. B. C. , : loricula,Hirt. B. G. , : crates,Verg. G. , : fasces virgarum,Plaut. Ep. , , : salix,serving for wicker-work,Plin. , , , §  (al. viminalis)."
loricula,loricula,NOUN,1,1,"A small breastplate; hence, transf., a small breastwork: quorum frontes viminea loricula munirentur,Hirt. B. G. , , : loricula urbem esse circumdatam,Veg. Mil. , ."
propior,propus,ADJ,1,-,Def. não encontrada
fores,for,NOUN,1,-,In gen.
frumentatumque,frumentatus,ADJ,1,-,Def. não encontrada
acriusque,acriusque,DET,1,-,Def. não encontrada
vicissim,vicissim,ADV,1,-,"vĭcissim, id."
stultas,stultus,ADJ,1,-,"Foolish, simple, silly, fatuous, etc. (cf.: insulsus, ineptus, insipiens, brutus)."
cogitationes,cogitatio,NOUN,1,3,"Abstr., a thinking, considering, deliberating; thought, reflection, meditation (in good prose, and very freq.)."
perniciosa,perniciosus,ADJ,1,-,"pernĭcĭōsus, a, um, adj.pernicies"
xili,xilio,VERB,1,-,Def. não encontrada
subitas,subitus,ADJ,1,-,"sŭbĭtus, a, um, v. subeo"
aggrederentur,aggredo,VERB,1,-,Def. não encontrada
fungendi,fungordeo,VERB,1,-,Def. não encontrada
vertisco,vertisca,NOUN,1,-,Def. não encontrada
praefectura,praefectura,NOUN,1,1,"Dat. plur. PRAEFECTVREIS, Inscr. Corp. Lat. , ), f. id., the office of a president or overseer, a presidency, superintendence, prefecture."
inflantur,inflo,VERB,1,-,"To blow into or upon any thing, to inflate."
subsidiari,subsidio,VERB,1,-,Def. não encontrada
insolentiores,insolo,VERB,1,-,"To place in the sun, i. e. expose to the sun, in order to warm, dry, etc. (a favorite word with Columella): uvas,Col. , , : insolati dies,sunny, sunshiny days,id. , , : humus insolatur,becomes warmed,id. , , ."
cognossent,cognosso,VERB,1,-,Def. não encontrada
adgrediendos,adgredio,VERB,1,-,Def. não encontrada
admovendas,admoveo,VERB,1,-,"To move a person or thing; to bring, conduct, lead, carry, etc., to or toward a place (syn.: adduco, adicio, adhibeo, appello)."
constrata,constro,VERB,1,-,Def. não encontrada
cuneos,cunea,NOUN,1,-,Def. não encontrada
conici,conico,VERB,1,-,Def. não encontrada
recusarent si,recusarento,VERB,1,-,Def. não encontrada
absolutis,absoluo,VERB,1,-,Def. não encontrada
frenatis,freno,VERB,1,-,"Inf. pres. pass. frenarier, Prud. Psych. ),  frenum, to furnish with a bridle, to bridle (mostly in poets)."
pernoctare,pernocto,VERB,1,-,"To stay all night long, to pass the night (class.)."
fasces,fasces,NOUN,1,-,Def. não encontrada
commentariis,commentarius,ADJ,1,2,"Both together,Gell. , , ); , ,  (sc. volumen, Varr. L. L. , §  Müll.; Cic. Brut. , ; cf. commentariolum) [commentor]."
extremoque,exterero,ADJ,1,-,Def. não encontrada
texit,texo,VERB,1,-,"Inf. paragog. texier, Plaut. Trin. , , ), ,  root tek-; Gr. ἔτεκον, τίκτω, to beget; Sanscr. takman, child; taksh, to make, to weave (class.; syn. neo)."
promovet,promovo,VERB,1,-,Def. não encontrada
fumum,fuma,NOUN,1,-,Def. não encontrada
calliditatisque,calliditasque,NOUN,1,-,Def. não encontrada
peditesque,peditesquus,ADJ,1,-,Def. não encontrada
crebrius,crebre,ADV,1,-,"crēbrē, adv., v. creber, adv., ."
correum,corre,NOUN,1,-,Def. não encontrada
fortissimorum,fortix,ADJ,1,-,Def. não encontrada
impeditissimo,impeditissimo,ADV,1,-,Def. não encontrada
indagine,indago,NOUN,1,-,"Dep. form indagatur, Varr. L. L. , §  Müll.), ,   to trace out, track, as dogs in hunting (syn.: vestigo, scrutor; class.)."
turmatim,turmo,VERB,1,-,Def. não encontrada
devenerunt,devenio,VERB,1,-,"V. n.; orig., to come from somewhere; hence, with predominant reference to the term. ad quem (cf. de, no. II. B.), to go to, arrive at, reach (class.)."
oblatam,oblasco,VERB,1,-,Def. não encontrada
insidiatorum,insidiatum,NOUN,1,-,Def. não encontrada
sustinuerant,sustinuo,VERB,1,-,Def. não encontrada
crebrique,crebrique,ADP,1,-,Def. não encontrada
perculsique,perculsique,ADP,1,-,Def. não encontrada
silvasque,silvasqus,NOUN,1,-,Def. não encontrada
compluresque,compluresqui,NOUN,1,-,Def. não encontrada
elatos,elatus,ADJ,1,-,"Exalted, elevated, lofty, high."
evitaverant,evitaveo,VERB,1,-,Def. não encontrada
cantu,cantus,NOUN,1,-,In gen.
mutuatus,mutuo,VERB,1,-,Fin. A.
petuntque,peturtquo,VERB,1,-,Def. não encontrada
illaturus,illaro,VERB,1,-,Def. não encontrada
commemorat,commemoro,VERB,1,-,To recall an object to memory in all its particulars.
peccati,peccatum,NOUN,1,2,Transf. (eccl. Lat.).
pollere,pollo,VERB,1,-,Def. não encontrada
comperisset,comperio,VERB,1,-,"com-pĕrĭo, pĕri, pertum, , v. a.root par-, of paro, pario; cf. . comparo, and aperio, operio, etc.; by others separated from these words and referred to root per-, of πειράω, peritus, periculum; but cf. Corss. Ausspr. II. , lit."
infidelitatem,infidelitas,NOUN,1,3,"Unfaithfulness, faithlessness, infidelity: amicitiarum,Cic. Tusc. , : infidelitatis suspicionem sustinere, * Caes. B. C. , . — In plur.: quantae infidelitates in amicitiis,Cic. Mil. , ."
comprimi,comprimo,VERB,1,-,"To press or squeeze together, compress (very freq and class.)."
quia,quia,SCONJ,1,-,"Conj. [for quiam, from abl. quī and jam, whereby now; hence], because (usually, like quod, of the determining reason; while quonĭam introduces any casual circumstance)."
cautiorem,cautus,ADJ,1,-,"cautus, a, um, v. caveo"
insueta,insumo,VERB,1,-,"To take for any thing; hence to apply to, expend upon."
percussit,percudo,VERB,1,-,"To strike or break through: an pulli rostellis ova percuderint,Col. , ,  (Schneid. pertuderint)."
mortifero,mortifero,VERB,1,-,Def. não encontrada
bellicosissimis,bellicosis,ADJ,1,-,Def. não encontrada
rebilum,rebilum,NOUN,1,-,Def. não encontrada
tuendas,tuordo,VERB,1,-,Def. não encontrada
decursione,decursio,NOUN,1,3,A running or flowing down (less freq. than decursus; not in Cic.).
tergestinis,tergestinus,ADJ,1,-,Def. não encontrada
civibus,civibus,ADJ,1,-,Def. não encontrada
feritate,feritas,NOUN,1,3,"Wildness, fierceness, savageness, roughness."
pictonum,pictonus,ADJ,1,-,Def. não encontrada
andium,andius,NOUN,1,-,Def. não encontrada
duratium,duratis,ADJ,1,-,Def. não encontrada
lemoni,lemon,NOUN,1,-,Def. não encontrada
gai,gaus,PROPN,1,-,Def. não encontrada
duratio,duratio,NOUN,1,-,Def. não encontrada
consecuntur,consecenio,VERB,1,-,Def. não encontrada
invaduntque,invado,VERB,1,-,"A., to go, come, or get into, to enter upon."
atius,atius,ADJ,1,-,"Name of a Roman gens., e. g. M. Atius Balbus, etc., and Atĭa, ae, f., the daughter of Atius Balbus, and mother of Augustus, Suet. Aug.  and ; cf. Atys."
varus,varus,ADJ,1,-,"Bent, stretched, or grown inwards, or awry."
agmenque,agmensus,NOUN,1,-,Def. não encontrada
subsistentes,subsistens,ADJ,1,-,Def. não encontrada
acri,acri,ADP,1,-,Def. não encontrada
contemptis,contimeto,VERB,1,-,Def. não encontrada
hostesque,hostesqui,NOUN,1,-,Def. não encontrada
discursuque,discursuo,VERB,1,-,Def. não encontrada
conflixerant,confligero,VERB,1,-,Def. não encontrada
dextraeque,dexterus,ADJ,1,-,Def. não encontrada
proiecerant,proiecero,VERB,1,-,Def. não encontrada
servis,serva,NOUN,1,-,"serva, ae, v. servus."
exulibus,exulus,NOUN,1,-,Def. não encontrada
adscitis,adscitus,ADJ,1,-,Def. não encontrada
interceperat,intercipero,VERB,1,-,Def. não encontrada
cepisse,cepido,VERB,1,-,Def. não encontrada
summissiores,summissus,ADJ,1,-,"summissus (subm-), a, um, Part. and  of summitto."
celeritasque,celeritasqui,NOUN,1,-,Def. não encontrada
ceteraeque,ceteraequus,ADJ,1,-,Def. não encontrada
aremoricae,aremoricus,ADJ,1,-,Def. não encontrada
latitansque,latito,VERB,1,-,"V. freq. n. [lateo], to be hid or concealed, to lie hid, hide, lurk (rare but class.)."
latrociniorumque,latrocinius,ADJ,1,-,Def. não encontrada
quondam,quonda,NOUN,1,-,Def. não encontrada
oppidanosque,oppidansquus,ADJ,1,-,Def. não encontrada
verteretque,vertereo,VERB,1,-,Def. não encontrada
praeruptissimis,praeruptisto,VERB,1,-,Def. não encontrada
munitas,munitas,NOUN,1,-,Def. não encontrada
excelsissimo,excelses,ADV,1,-,Def. não encontrada
miserrimaque,miserrimus,ADJ,1,-,Def. não encontrada
solliciti,sollicitus,ADJ,1,-,"Thoroughly moved, agitated, disturbed."
drappes,drappes,ADP,1,-,Def. não encontrada
angustisque,angustisque,ADJ,1,-,Def. não encontrada
drappete,drappete,ADV,1,-,Def. não encontrada
fugato,fugatus,ADJ,1,-,Def. não encontrada
proeliumque,proeliusquus,ADJ,1,-,Def. não encontrada
paene,paenus,ADJ,1,-,Def. não encontrada
consolatione,consolatio,NOUN,1,3,"A consoling, consolation, comfort (in good prose; most freq. in Cic.)."
gutruatum,gutruo,VERB,1,-,Def. não encontrada
depoposcit,depopo,VERB,1,-,Def. não encontrada
verberibus,verber,NOUN,1,3,"Acc. sing. do not occur, and the sing. in gen. very rarely; Neue, Formenl. , p. ), n., a lash, whip, scourge, rod (syn.: scutica, flagrum)"
lucterio,lucterium,NOUN,1,-,Def. não encontrada
contemnebat,contemno,VERB,1,-,In gen.
pertinaciam,pertinacia,NOUN,1,1,pertinax
calenum,calenus,ADJ,1,-,Def. não encontrada
exspectationem,exspectatio,NOUN,1,3,"An awaiting, expecting, expectation (very freq. and class.; in sing. and plur.)."
uxellodunum,uxellodunus,NOUN,1,-,Def. não encontrada
praeruptus,praeruptus,NOUN,1,-,Def. não encontrada
funditoribusque,funditoribus,NOUN,1,-,Def. não encontrada
facillimos,facillimus,ADJ,1,-,Def. não encontrada
prorumpebat,prorumpo,VERB,1,-,"Neutr., to rush or break forth, to burst out."
optarent,optareo,VERB,1,-,Def. não encontrada
scandulis,scandulus,NOUN,1,-,Def. não encontrada
provolvunt,provolvo,VERB,1,-,"Trop., to snatch away, carry away, hurry on (post-Aug.): multi fortunis provolvebantur,i. e. are ruined,Tac. A. , ."
deterreant,deterreo,VERB,1,-,"To frighten from any thing; to deter, discourage from, prevent, hinder (class.).—Constr."
suppressa,supprimo,VERB,1,-,To press down or under.
locoque,locoqus,ADJ,1,-,Def. não encontrada
testatiorque,testatior,VERB,1,-,Def. não encontrada
moenium,moenium,NOUN,1,-,Def. não encontrada
suspensi,suspendo,VERB,1,-,"To hang up, hang, suspend (freq. and class.)."
murisque,murisqui,NOUN,1,-,Def. não encontrada
venae,vena,NOUN,1,1,"A blood-vessel, vein."
perennis,perennuo,VERB,1,-,Def. não encontrada
exaruit,exaruio,VERB,1,-,Def. não encontrada
asperius,aspere,ADV,1,-,"aspĕrē, , v. asper"
tulerant,tulero,VERB,1,-,Def. não encontrada
praecidit,praecido,VERB,1,-,"To cut off in front; hence, in gen., to cut off."
testatior,testor,VERB,1,-,"To be a witness, speak as witness, to bear witness, give evidence, depose, testify, attest any thing."
caninio,caninio,NOUN,1,-,Def. não encontrada
lacterius,lacter,ADJ,1,-,Def. não encontrada
scripsi,scripo,VERB,1,-,Def. não encontrada
epasnacti,epasnactus,ADJ,1,-,Def. não encontrada
epasnactus,epasno,VERB,1,-,Def. não encontrada
redigit,redego,VERB,1,-,Def. não encontrada
surum,surus,NOUN,1,2,"A branch, a stake, Varr. L. L. , §  Müll.: surum dicebant, ex quo per deminutionem fit surculus. Ennius: unus surus surum ferret, tamen defendere possent,Fest. p.  ib. (cf. Enn. Ann. v.  Vahl.); cf. crebrisuro."
aestivis,aesticus,ADJ,1,-,Def. não encontrada
subactamque,subacro,VERB,1,-,Def. não encontrada
vatinio,vatinis,ADJ,1,-,Def. não encontrada
vacua,vacio,VERB,1,-,Def. não encontrada
fidelitate,fidelitas,NOUN,1,3,fidelis
belgium,belgis,ADJ,1,-,Def. não encontrada
civitasque,civitasqus,NOUN,1,-,Def. não encontrada
atrebatum,atrebatum,NOUN,1,-,Def. não encontrada
vulnerationem,vulneratio,NOUN,1,3,"A wounding, wound."
